Gene name,Gene stable ID,Mouse gene name,Mouse gene stable ID
BZW2,ENSMODG00000001582,Bzw2,ENSMUSG00000020547
,ENSMODG00000013643,Dtx2,ENSMUSG00000004947
,ENSMODG00000049219,,
IGF1,ENSMODG00000002506,Igf1,ENSMUSG00000020053
DNASE1,ENSMODG00000016406,Dnase1,ENSMUSG00000005980
DDX18,ENSMODG00000000533,Ddx18,ENSMUSG00000001674
,ENSMODG00000041976,,
DIAPH2,ENSMODG00000002444,Diaph2,ENSMUSG00000034480
PADI4,ENSMODG00000002689,Padi4,ENSMUSG00000025330
CA9,ENSMODG00000007486,Car9,ENSMUSG00000028463
,ENSMODG00000051071,Foxo4,ENSMUSG00000042903
,ENSMODG00000041104,,
,ENSMODG00000013650,Zp3,ENSMUSG00000004948
CCDC85B,ENSMODG00000009074,Ccdc85b,ENSMUSG00000095098
CSDC2,ENSMODG00000016565,Csdc2,ENSMUSG00000042109
,ENSMODG00000029780,,
PRKAG1,ENSMODG00000015720,Prkag1,ENSMUSG00000067713
,ENSMODG00000042968,,
SRGAP3,ENSMODG00000004712,Srgap3,ENSMUSG00000030257
,ENSMODG00000016412,Slx4,ENSMUSG00000039738
SSC4D,ENSMODG00000013654,Ssc4d,ENSMUSG00000029699
EXOC4,ENSMODG00000014411,Exoc4,ENSMUSG00000029763
U6,ENSMODG00000026525,Gm23331,ENSMUSG00000088048
PMM1,ENSMODG00000016574,Pmm1,ENSMUSG00000022474
SNX12,ENSMODG00000040979,Snx12,ENSMUSG00000046032
,ENSMODG00000037712,,
TMTC1,ENSMODG00000014377,Tmtc1,ENSMUSG00000030306
,ENSMODG00000020842,,
FIBP,ENSMODG00000009121,Fibp,ENSMUSG00000024911
mdo-mir-153-1,ENSMODG00000022455,,
,ENSMODG00000030145,,
TM4SF19,ENSMODG00000018434,Tm4sf19,ENSMUSG00000079625
ARHGEF39,ENSMODG00000007501,Arhgef39,ENSMUSG00000051517
,ENSMODG00000038088,,
,ENSMODG00000045092,,
,ENSMODG00000050475,L1td1,ENSMUSG00000087166
YWHAG,ENSMODG00000013658,Ywhag,ENSMUSG00000051391
,ENSMODG00000039885,,
ANKMY2,ENSMODG00000001600,Ankmy2,ENSMUSG00000036188
,ENSMODG00000042451,,
Metazoa_SRP,ENSMODG00000047735,,
,ENSMODG00000043397,,
NLRC3,ENSMODG00000016414,Nlrc3,ENSMUSG00000049871
,ENSMODG00000051292,,
RNase_MRP,ENSMODG00000026115,Rmrp,ENSMUSG00000088088
,ENSMODG00000046496,Tmem190,ENSMUSG00000013091
PADI3,ENSMODG00000002731,Padi3,ENSMUSG00000025328
,ENSMODG00000039767,,
HSPB1,ENSMODG00000013663,Hspb1,ENSMUSG00000004951
SLC7A3,ENSMODG00000005060,Slc7a3,ENSMUSG00000031297
CUL3,ENSMODG00000021204,Cul3,ENSMUSG00000004364
,ENSMODG00000047550,Cd72,ENSMUSG00000028459
DESI1,ENSMODG00000016577,Desi1,ENSMUSG00000022472
DNAJB2,ENSMODG00000015249,Dnajb2,ENSMUSG00000026203
,ENSMODG00000006231,,
,ENSMODG00000009132,Ctsw,ENSMUSG00000024910
,ENSMODG00000050074,,
,ENSMODG00000014373,Lrguk,ENSMUSG00000056215
TMEM238,ENSMODG00000046057,Tmem238,ENSMUSG00000030431
,ENSMODG00000036673,,
,ENSMODG00000043852,,
,ENSMODG00000045392,Cd72,ENSMUSG00000028459
SRRM3,ENSMODG00000029593,Srrm3,ENSMUSG00000039860
U6,ENSMODG00000026539,Gm24669,ENSMUSG00000089561
,ENSMODG00000033472,,
,ENSMODG00000039410,,
,ENSMODG00000023829,Padi1,ENSMUSG00000025329
RPL28,ENSMODG00000000275,Rpl28,ENSMUSG00000030432
TESK1,ENSMODG00000007545,Tesk1,ENSMUSG00000028458
,ENSMODG00000018437,,
,ENSMODG00000040350,,
,ENSMODG00000038177,,
,ENSMODG00000049043,,
EFEMP2,ENSMODG00000009146,Efemp2,ENSMUSG00000024909
,ENSMODG00000027605,,
TMEM214,ENSMODG00000015750,Tmem214,ENSMUSG00000038828
XRCC6,ENSMODG00000016589,Xrcc6,ENSMUSG00000022471
GFM1,ENSMODG00000015673,Gfm1,ENSMUSG00000027774
PURB,ENSMODG00000016071,Purb,ENSMUSG00000094483
,ENSMODG00000013291,Gm4951,ENSMUSG00000073555
,ENSMODG00000013291,Gm12185,ENSMUSG00000048852
,ENSMODG00000013291,Tgtp1,ENSMUSG00000078922
,ENSMODG00000013291,Tgtp2,ENSMUSG00000078921
,ENSMODG00000013291,Gm4841,ENSMUSG00000068606
,ENSMODG00000013291,9930111J21Rik1,ENSMUSG00000069893
,ENSMODG00000013291,9930111J21Rik2,ENSMUSG00000069892
,ENSMODG00000013291,Iigp1,ENSMUSG00000054072
,ENSMODG00000013291,F830016B08Rik,ENSMUSG00000090942
,ENSMODG00000013291,Gm5431,ENSMUSG00000058163
,ENSMODG00000013291,Ifi47,ENSMUSG00000078920
,ENSMODG00000047437,,
MDH2,ENSMODG00000013680,Mdh2,ENSMUSG00000019179
CLUAP1,ENSMODG00000016420,Cluap1,ENSMUSG00000014232
,ENSMODG00000044860,,
ERGIC2,ENSMODG00000014382,Ergic2,ENSMUSG00000030304
FAM166B,ENSMODG00000029122,Fam166b,ENSMUSG00000042788
,ENSMODG00000000279,Gm2296,ENSMUSG00000118653
,ENSMODG00000000279,Ube2s,ENSMUSG00000060860
FAM124B,ENSMODG00000021203,Fam124b,ENSMUSG00000043230
,ENSMODG00000004985,Tex11,ENSMUSG00000009670
RNF168,ENSMODG00000018442,Rnf168,ENSMUSG00000014074
WNT2,ENSMODG00000015792,Wnt2,ENSMUSG00000010797
PADI2,ENSMODG00000002757,Padi2,ENSMUSG00000028927
U6,ENSMODG00000026460,Gm26439,ENSMUSG00000064526
,ENSMODG00000016592,Snu13,ENSMUSG00000063480
U4,ENSMODG00000026562,,
SOSTDC1,ENSMODG00000001607,Sostdc1,ENSMUSG00000036169
,ENSMODG00000045852,,
,ENSMODG00000002395,Ptpn2,ENSMUSG00000024539
,ENSMODG00000038824,,
,ENSMODG00000014329,,
,ENSMODG00000051394,,
,ENSMODG00000040423,Lgals9,ENSMUSG00000001123
SMCO1,ENSMODG00000046643,Smco1,ENSMUSG00000046345
,ENSMODG00000037949,,
SLC35B4,ENSMODG00000014153,Slc35b4,ENSMUSG00000018999
,ENSMODG00000042684,,
C16orf90,ENSMODG00000037670,1700037C18Rik,ENSMUSG00000005983
,ENSMODG00000040113,,
,ENSMODG00000036520,,
ASZ1,ENSMODG00000015784,Asz1,ENSMUSG00000010796
,ENSMODG00000041149,,
WDR53,ENSMODG00000018445,Wdr53,ENSMUSG00000022787
,ENSMODG00000036446,,
RNFT2,ENSMODG00000015400,Rnft2,ENSMUSG00000032850
,ENSMODG00000027757,1810055G02Rik,ENSMUSG00000035372
,ENSMODG00000040924,,
DOCK9,ENSMODG00000008269,Dock9,ENSMUSG00000025558
RUSC2,ENSMODG00000007573,Rusc2,ENSMUSG00000035969
,ENSMODG00000051137,,
,ENSMODG00000039122,,
,ENSMODG00000049734,,
,ENSMODG00000035078,Styxl1,ENSMUSG00000019178
ERMP1,ENSMODG00000015324,Ermp1,ENSMUSG00000046324
,ENSMODG00000014154,Gpatch4,ENSMUSG00000028069
SERPINE2,ENSMODG00000021201,Serpine2,ENSMUSG00000026249
MEI1,ENSMODG00000016599,Mei1,ENSMUSG00000068117
,ENSMODG00000039001,,
FBXO45,ENSMODG00000042553,Fbxo45,ENSMUSG00000035764
,ENSMODG00000033771,,
LXN,ENSMODG00000015677,Lxn,ENSMUSG00000047557
KMT5B,ENSMODG00000051228,Kmt5b,ENSMUSG00000045098
NAA60,ENSMODG00000016422,Naa60,ENSMUSG00000005982
FAR2,ENSMODG00000014398,Far2,ENSMUSG00000030303
,ENSMODG00000047935,,
,ENSMODG00000027377,L1td1,ENSMUSG00000087166
,ENSMODG00000030552,,
TUBA4A,ENSMODG00000018851,Tuba4a,ENSMUSG00000026202
,ENSMODG00000046254,Smim1,ENSMUSG00000078350
,ENSMODG00000035263,,
,ENSMODG00000035722,,
NRROS,ENSMODG00000018447,Nrros,ENSMUSG00000052384
,ENSMODG00000048246,,
,ENSMODG00000042265,,
MLF1,ENSMODG00000015680,Mlf1,ENSMUSG00000048416
,ENSMODG00000011241,,
,ENSMODG00000028385,,
,ENSMODG00000030849,,
,ENSMODG00000040614,,
SDHB,ENSMODG00000002770,Sdhb,ENSMUSG00000009863
CHKA,ENSMODG00000021329,Chka,ENSMUSG00000024843
CFTR,ENSMODG00000015771,Cftr,ENSMUSG00000041301
,ENSMODG00000018451,Slc37a1,ENSMUSG00000024036
AKR1B1,ENSMODG00000014148,Akr1b3,ENSMUSG00000001642
SMIM45,ENSMODG00000051520,Smim45,ENSMUSG00000068099
CRPPA,ENSMODG00000001646,Crppa,ENSMUSG00000043153
,ENSMODG00000016425,,
U6,ENSMODG00000045981,Gm22576,ENSMUSG00000065667
,ENSMODG00000039713,,
,ENSMODG00000036938,,
MRPL44,ENSMODG00000045954,Mrpl44,ENSMUSG00000026248
,ENSMODG00000049618,,
,ENSMODG00000025510,Or2c1,ENSMUSG00000059043
,ENSMODG00000046624,,
,ENSMODG00000020843,Arhgef9,ENSMUSG00000025656
,ENSMODG00000045016,,
,ENSMODG00000038878,Ccdc134,ENSMUSG00000068114
BPGM,ENSMODG00000014127,Bpgm,ENSMUSG00000038871
,ENSMODG00000029230,,
MLANA,ENSMODG00000015296,Mlana,ENSMUSG00000024806
RSRC1,ENSMODG00000015684,Rsrc1,ENSMUSG00000034544
CEP19,ENSMODG00000018453,Cep19,ENSMUSG00000035790
,ENSMODG00000047362,Il17ra,ENSMUSG00000002897
,ENSMODG00000040050,Or2c1,ENSMUSG00000059043
,ENSMODG00000013247,Cenpm,ENSMUSG00000068101
,ENSMODG00000037734,,
CTTNBP2,ENSMODG00000015754,Cttnbp2,ENSMUSG00000000416
,ENSMODG00000007606,Atp8b5,ENSMUSG00000028457
STK16,ENSMODG00000015267,Stk16,ENSMUSG00000026201
,ENSMODG00000042427,,
,ENSMODG00000049480,Or2c1,ENSMUSG00000059043
,ENSMODG00000018455,Pigx,ENSMUSG00000023791
,ENSMODG00000021330,Tcirg1,ENSMUSG00000001750
,ENSMODG00000011266,Klhl9,ENSMUSG00000070923
,ENSMODG00000011266,Klhl13,ENSMUSG00000036782
U1,ENSMODG00000021902,Gm24788,ENSMUSG00000077471
WDFY1,ENSMODG00000021199,Wdfy1,ENSMUSG00000073643
,ENSMODG00000029696,L1td1,ENSMUSG00000087166
U6,ENSMODG00000027209,,
,ENSMODG00000029404,,
KIAA2026,ENSMODG00000015293,9930021J03Rik,ENSMUSG00000046138
,ENSMODG00000045300,L1td1,ENSMUSG00000087166
ACTR1B,ENSMODG00000016067,Actr1b,ENSMUSG00000037351
INPP5K,ENSMODG00000010327,Inpp5k,ENSMUSG00000006127
,ENSMODG00000024585,,
,ENSMODG00000044641,Il17ra,ENSMUSG00000002897
ATP13A2,ENSMODG00000002793,Atp13a2,ENSMUSG00000036622
SHOX2,ENSMODG00000048794,Shox2,ENSMUSG00000027833
,ENSMODG00000048986,Lgals9,ENSMUSG00000001123
CPPED1,ENSMODG00000004769,Cpped1,ENSMUSG00000065979
,ENSMODG00000032746,,
TMEM121B,ENSMODG00000018438,Tmem121b,ENSMUSG00000094626
POR,ENSMODG00000013703,Por,ENSMUSG00000005514
,ENSMODG00000027730,,
HDHD5,ENSMODG00000018439,Hdhd5,ENSMUSG00000058979
,ENSMODG00000044876,,
U2,ENSMODG00000050610,,
,ENSMODG00000021198,Ap1s3,ENSMUSG00000054702
,ENSMODG00000037348,,
CALD1,ENSMODG00000014124,Cald1,ENSMUSG00000029761
,ENSMODG00000050276,,
CCDC91,ENSMODG00000014414,Ccdc91,ENSMUSG00000030301
,ENSMODG00000047321,,
,ENSMODG00000004779,Shisa9,ENSMUSG00000022494
MEOX2,ENSMODG00000050465,Meox2,ENSMUSG00000036144
,ENSMODG00000044203,,
,ENSMODG00000018440,Dut,ENSMUSG00000027203
TIGD7,ENSMODG00000016431,,
,ENSMODG00000044090,,
SREBF2,ENSMODG00000016612,Srebf2,ENSMUSG00000022463
,ENSMODG00000038671,,
,ENSMODG00000036941,,
SCG2,ENSMODG00000021197,Scg2,ENSMUSG00000050711
GLB1L,ENSMODG00000015276,Glb1l,ENSMUSG00000026200
,ENSMODG00000050368,,
,ENSMODG00000016443,Zfp263,ENSMUSG00000022529
,ENSMODG00000050991,,
U6,ENSMODG00000026965,Gm25623,ENSMUSG00000087841
,ENSMODG00000033818,,
ADA2,ENSMODG00000018443,,
,ENSMODG00000043488,,
,ENSMODG00000031223,,
,ENSMODG00000036703,,
NOS2,ENSMODG00000019228,Nos2,ENSMUSG00000020826
POLB,ENSMODG00000010196,Polb,ENSMUSG00000031536
mdo-mir-7368,ENSMODG00000049229,,
LSM8,ENSMODG00000015729,Lsm8,ENSMUSG00000044155
,ENSMODG00000050082,,
,ENSMODG00000021331,Aldh3b3,ENSMUSG00000037263
,ENSMODG00000021331,Aldh3b2,ENSMUSG00000075296
,ENSMODG00000034557,,
,ENSMODG00000021574,,
,ENSMODG00000040848,L1td1,ENSMUSG00000087166
,ENSMODG00000016453,Mefv,ENSMUSG00000022534
,ENSMODG00000027381,,
,ENSMODG00000036917,,
,ENSMODG00000033466,,
,ENSMODG00000036842,Hnmt,ENSMUSG00000026986
,ENSMODG00000016594,Drd4,ENSMUSG00000025496
,ENSMODG00000030506,,
CRYGS,ENSMODG00000013295,Crygs,ENSMUSG00000033501
,ENSMODG00000045058,,
NECAP2,ENSMODG00000003106,Necap2,ENSMUSG00000028923
ZNF200,ENSMODG00000024573,Zfp65,ENSMUSG00000071281
,ENSMODG00000028965,,
UNC93B1,ENSMODG00000021332,Unc93b1,ENSMUSG00000036908
,ENSMODG00000040161,,
,ENSMODG00000015735,,
,ENSMODG00000027661,,
,ENSMODG00000007685,Unc13b,ENSMUSG00000028456
,ENSMODG00000043067,,
,ENSMODG00000016457,,
SH3RF1,ENSMODG00000002876,Sh3rf1,ENSMUSG00000031642
,ENSMODG00000013027,,
,ENSMODG00000047947,L1td1,ENSMUSG00000087166
,ENSMODG00000030810,,
,ENSMODG00000038014,,
,ENSMODG00000024572,,
,ENSMODG00000044901,,
THUMPD3,ENSMODG00000004715,Thumpd3,ENSMUSG00000030264
VEPH1,ENSMODG00000015689,Veph1,ENSMUSG00000027831
CECR2,ENSMODG00000018448,Cecr2,ENSMUSG00000071226
,ENSMODG00000027321,,
HRAS,ENSMODG00000038311,Hras,ENSMUSG00000025499
FAM199X,ENSMODG00000010141,Fam199x,ENSMUSG00000042595
HDAC8,ENSMODG00000024915,Hdac8,ENSMUSG00000067567
ANKZF1,ENSMODG00000015285,Ankzf1,ENSMUSG00000026199
EIF5B,ENSMODG00000001387,Eif5b,ENSMUSG00000026083
,ENSMODG00000032759,,
OR1F1,ENSMODG00000024571,Or1f19,ENSMUSG00000051003
CBR4,ENSMODG00000040132,Cbr4,ENSMUSG00000031641
,ENSMODG00000026332,,
KLHDC8B,ENSMODG00000013022,Klhdc8b,ENSMUSG00000032609
,ENSMODG00000038252,,
,ENSMODG00000044125,,
,ENSMODG00000040707,,
,ENSMODG00000027548,Rfpl4b,ENSMUSG00000094311
,ENSMODG00000031452,,
,ENSMODG00000049516,Acy3,ENSMUSG00000024866
,ENSMODG00000049914,,
,ENSMODG00000010165,Lonrf3,ENSMUSG00000016239
DNM2,ENSMODG00000006064,Dnm2,ENSMUSG00000033335
RHO,ENSMODG00000006488,Rho,ENSMUSG00000030324
,ENSMODG00000033714,,
,ENSMODG00000013014,BC048562,ENSMUSG00000050641
,ENSMODG00000016585,,
,ENSMODG00000045943,,
,ENSMODG00000037793,Agbl3,ENSMUSG00000038836
SPOPL,ENSMODG00000001195,Spopl,ENSMUSG00000026771
,ENSMODG00000036990,,
LYRM9,ENSMODG00000023188,Lyrm9,ENSMUSG00000072640
,ENSMODG00000043050,Iho1,ENSMUSG00000047220
,ENSMODG00000028422,H1f8,ENSMUSG00000042279
,ENSMODG00000014102,Tmem140,ENSMUSG00000057137
,ENSMODG00000047147,,
,ENSMODG00000016461,,
TBCCD1,ENSMODG00000013298,Tbccd1,ENSMUSG00000004462
,ENSMODG00000021334,Tbx10,ENSMUSG00000037477
,ENSMODG00000031524,,
,ENSMODG00000033928,,
C3orf62,ENSMODG00000013005,1700102P08Rik,ENSMUSG00000032611
,ENSMODG00000038798,Rnh1,ENSMUSG00000038650
,ENSMODG00000032219,,
,ENSMODG00000014100,Cyren,ENSMUSG00000046806
PTX3,ENSMODG00000015690,Ptx3,ENSMUSG00000027832
NXPH2,ENSMODG00000001201,Nxph2,ENSMUSG00000069132
,ENSMODG00000039969,,
ATG9A,ENSMODG00000015302,Atg9a,ENSMUSG00000033124
AGMO,ENSMODG00000001700,Agmo,ENSMUSG00000050103
,ENSMODG00000042128,,
PALLD,ENSMODG00000002837,Palld,ENSMUSG00000058056
,ENSMODG00000028186,Spata21,ENSMUSG00000045004
PGRMC1,ENSMODG00000010181,Pgrmc1,ENSMUSG00000006373
,ENSMODG00000038465,,
NLK,ENSMODG00000019231,Nlk,ENSMUSG00000017376
,ENSMODG00000050001,,
,ENSMODG00000039127,,
,ENSMODG00000049172,,
,ENSMODG00000024619,Cibar1,ENSMUSG00000028218
NDUFV1,ENSMODG00000021336,Ndufv1,ENSMUSG00000037916
,ENSMODG00000049726,,
,ENSMODG00000015525,Potefam3b,ENSMUSG00000095294
,ENSMODG00000015525,Potefam3a,ENSMUSG00000074449
,ENSMODG00000015525,Potefam1,ENSMUSG00000027157
,ENSMODG00000015525,Potefam3e,ENSMUSG00000096265
,ENSMODG00000015525,Potefam3f,ENSMUSG00000110591
,ENSMODG00000015525,Potefam3d,ENSMUSG00000106824
,ENSMODG00000015525,Potefam3c,ENSMUSG00000107280
,ENSMODG00000043501,,
DNAJB11,ENSMODG00000013307,Dnajb11,ENSMUSG00000004460
,ENSMODG00000018449,Slc25a18,ENSMUSG00000004902
U6,ENSMODG00000047409,Gm26441,ENSMUSG00000064524
,ENSMODG00000039359,Akap17b,ENSMUSG00000059708
,ENSMODG00000041088,,
,ENSMODG00000013001,Usp4,ENSMUSG00000032612
GSTP1,ENSMODG00000041139,Gstp2,ENSMUSG00000038155
GSTP1,ENSMODG00000041139,Gstp1,ENSMUSG00000060803
ZNF213,ENSMODG00000024568,Zfp213,ENSMUSG00000071256
CCNL1,ENSMODG00000015703,Ccnl1,ENSMUSG00000027829
mdo-mir-33,ENSMODG00000025815,Mir33,ENSMUSG00000065465
,ENSMODG00000048320,,
TMEM97,ENSMODG00000019232,Tmem97,ENSMUSG00000037278
,ENSMODG00000033746,,
,ENSMODG00000050069,,
,ENSMODG00000042924,,
,ENSMODG00000013977,,
,ENSMODG00000018452,Atp6v1e1,ENSMUSG00000019210
,ENSMODG00000018452,Atp6v1e2,ENSMUSG00000053375
,ENSMODG00000049500,Zfp13,ENSMUSG00000062012
,ENSMODG00000040143,,
,ENSMODG00000043365,,
,ENSMODG00000046651,,
U6,ENSMODG00000021786,,
U6,ENSMODG00000043618,,
,ENSMODG00000051075,,
SETD5,ENSMODG00000004781,Setd5,ENSMUSG00000034269
ATOSB,ENSMODG00000007719,Atosb,ENSMUSG00000036002
,ENSMODG00000023711,L1td1,ENSMUSG00000087166
U6,ENSMODG00000038549,,
IFT20,ENSMODG00000019233,Ift20,ENSMUSG00000001105
SLC25A43,ENSMODG00000045080,Slc25a43,ENSMUSG00000037636
CABP2,ENSMODG00000037024,Cabp2,ENSMUSG00000024857
,ENSMODG00000050062,,
ST6GAL1,ENSMODG00000013313,St6gal1,ENSMUSG00000022885
,ENSMODG00000030997,,
,ENSMODG00000016917,,
,ENSMODG00000050463,,
ABCB6,ENSMODG00000015313,Abcb6,ENSMUSG00000026198
,ENSMODG00000050989,,
U6,ENSMODG00000022207,,
BCL2L13,ENSMODG00000018456,Bcl2l13,ENSMUSG00000009112
EPM2A,ENSMODG00000016915,Epm2a,ENSMUSG00000055493
,ENSMODG00000041227,,
,ENSMODG00000051189,Zfp747,ENSMUSG00000054381
,ENSMODG00000051189,9130019O22Rik,ENSMUSG00000030823
,ENSMODG00000036551,,
,ENSMODG00000031630,,
,ENSMODG00000050556,,
,ENSMODG00000044464,,
,ENSMODG00000024541,Emc8,ENSMUSG00000031819
,ENSMODG00000012040,Pabpc2,ENSMUSG00000051732
,ENSMODG00000012040,Pabpc6,ENSMUSG00000046173
ADIPOQ,ENSMODG00000013406,Adipoq,ENSMUSG00000022878
,ENSMODG00000018457,Bid,ENSMUSG00000004446
,ENSMODG00000037832,,
STEEP1,ENSMODG00000010197,Steep1,ENSMUSG00000006423
,ENSMODG00000023287,Ccnq,ENSMUSG00000049489
,ENSMODG00000050752,,
TNFAIP1,ENSMODG00000049857,Tnfaip1,ENSMUSG00000017615
PLXND1,ENSMODG00000006963,Plxnd1,ENSMUSG00000030123
,ENSMODG00000036066,,
,ENSMODG00000030163,,
PTHLH,ENSMODG00000014419,Pthlh,ENSMUSG00000048776
,ENSMODG00000002645,Ddx60,ENSMUSG00000037921
,ENSMODG00000044674,,
,ENSMODG00000039331,L1td1,ENSMUSG00000087166
CDK2AP2,ENSMODG00000021339,Cdk2ap2,ENSMUSG00000024856
FBXO30,ENSMODG00000016911,Fbxo30,ENSMUSG00000047648
OPO1,ENSMODG00000049003,,
,ENSMODG00000013409,,
ZSCAN10,ENSMODG00000016462,Zscan10,ENSMUSG00000023902
ZFAND2B,ENSMODG00000015318,Zfand2b,ENSMUSG00000026197
,ENSMODG00000047983,,
ACVR2B,ENSMODG00000008889,Acvr2b,ENSMUSG00000061393
,ENSMODG00000040585,,
,ENSMODG00000042953,,
GPX1,ENSMODG00000012984,Gpx1,ENSMUSG00000063856
POLDIP2,ENSMODG00000019237,Poldip2,ENSMUSG00000001100
,ENSMODG00000044523,,
,ENSMODG00000043291,,
,ENSMODG00000029974,,
UBE2A,ENSMODG00000010209,Ube2a,ENSMUSG00000016308
,ENSMODG00000032075,,
,ENSMODG00000004588,,
RHOA,ENSMODG00000042763,,
AHCTF1,ENSMODG00000006310,Ahctf1,ENSMUSG00000026491
LEKR1,ENSMODG00000015743,Lekr1,ENSMUSG00000074579
,ENSMODG00000039218,,
,ENSMODG00000030498,,
,ENSMODG00000013413,,
,ENSMODG00000015322,,
SZRD1,ENSMODG00000043691,Szrd1,ENSMUSG00000040842
KLHL42,ENSMODG00000014421,Klhl42,ENSMUSG00000040102
,ENSMODG00000029746,,
TCTA,ENSMODG00000012978,Tcta,ENSMUSG00000039461
NKRF,ENSMODG00000049547,Nkrf,ENSMUSG00000044149
,ENSMODG00000036891,,
SHPRH,ENSMODG00000016900,Shprh,ENSMUSG00000090112
HRK,ENSMODG00000023572,Hrk,ENSMUSG00000046607
,ENSMODG00000008902,Blvra,ENSMUSG00000001999
TMEM199,ENSMODG00000019239,Tmem199,ENSMUSG00000051232
STOML2,ENSMODG00000007729,Stoml2,ENSMUSG00000028455
FHL1,ENSMODG00000010867,Fhl1,ENSMUSG00000023092
FHL1,ENSMODG00000010867,Fhl4,ENSMUSG00000050035
,ENSMODG00000020941,,
FBXO42,ENSMODG00000003233,Fbxo42,ENSMUSG00000028920
MANSC4,ENSMODG00000025302,Mansc4,ENSMUSG00000072662
SEPTIN6,ENSMODG00000010221,Septin6,ENSMUSG00000050379
COL26A1,ENSMODG00000023131,Col26a1,ENSMUSG00000004415
MMP25,ENSMODG00000016466,Mmp25,ENSMUSG00000023903
,ENSMODG00000015511,,
CNPPD1,ENSMODG00000015328,Cnppd1,ENSMUSG00000033159
,ENSMODG00000027786,Zfp446,ENSMUSG00000033961
,ENSMODG00000050405,,
,ENSMODG00000031955,,
SEBOX,ENSMODG00000037188,Sebox,ENSMUSG00000001103
,ENSMODG00000047359,,
,ENSMODG00000039416,,
,ENSMODG00000018463,Mical3,ENSMUSG00000051586
,ENSMODG00000040476,,
,ENSMODG00000038023,,
,ENSMODG00000048488,,
CPLANE2,ENSMODG00000003242,Cplane2,ENSMUSG00000073733
,ENSMODG00000044709,,
,ENSMODG00000038569,,
MRPS35,ENSMODG00000014424,Mrps35,ENSMUSG00000040112
VOPP1,ENSMODG00000029263,Vopp1,ENSMUSG00000037788
,ENSMODG00000048929,,
,ENSMODG00000040688,,
SLC23A3,ENSMODG00000015334,Slc23a3,ENSMUSG00000026205
VTN,ENSMODG00000019244,Vtn,ENSMUSG00000017344
,ENSMODG00000039919,Rhbdd2,ENSMUSG00000039917
,ENSMODG00000021570,,
,ENSMODG00000037135,,
,ENSMODG00000042371,,
,ENSMODG00000024676,Kif28,ENSMUSG00000087236
,ENSMODG00000048643,,
SOWAHD,ENSMODG00000038767,Sowahd,ENSMUSG00000044400
,ENSMODG00000047761,,
TIPARP,ENSMODG00000015744,Tiparp,ENSMUSG00000034640
,ENSMODG00000043233,,
,ENSMODG00000044836,,
,ENSMODG00000022837,,
,ENSMODG00000036807,Ddx60,ENSMUSG00000037921
LANCL2,ENSMODG00000008968,Lancl2,ENSMUSG00000062190
DLG3,ENSMODG00000004962,Dlg3,ENSMUSG00000000881
,ENSMODG00000039311,,
,ENSMODG00000039493,,
RPL39,ENSMODG00000045706,,
NHEJ1,ENSMODG00000015338,Nhej1,ENSMUSG00000026162
SARM1,ENSMODG00000019246,Sarm1,ENSMUSG00000050132
,ENSMODG00000034769,,
PIGO,ENSMODG00000007748,Pigo,ENSMUSG00000028454
,ENSMODG00000046944,,
REP15,ENSMODG00000045604,Rep15,ENSMUSG00000040121
,ENSMODG00000045847,,
AMT,ENSMODG00000012973,Amt,ENSMUSG00000032607
,ENSMODG00000022836,Rps5,ENSMUSG00000012848
,ENSMODG00000042666,,
,ENSMODG00000049398,,
IFT22,ENSMODG00000013419,Ift22,ENSMUSG00000007987
PEX26,ENSMODG00000048789,Pex26,ENSMUSG00000067825
SSR3,ENSMODG00000015747,Ssr3,ENSMUSG00000027828
UPF3B,ENSMODG00000010232,Upf3b,ENSMUSG00000036572
U6,ENSMODG00000051422,,
,ENSMODG00000020945,Or10ah1-ps1,ENSMUSG00000090981
,ENSMODG00000039324,Lhfpl4,ENSMUSG00000042873
SLC46A1,ENSMODG00000019248,Slc46a1,ENSMUSG00000020829
,ENSMODG00000015504,Ankrd7,ENSMUSG00000029517
,ENSMODG00000038793,,
IHH,ENSMODG00000015339,Ihh,ENSMUSG00000006538
,ENSMODG00000050770,,
BICDL2,ENSMODG00000016470,Bicdl2,ENSMUSG00000043782
HIP1,ENSMODG00000013732,Hip1,ENSMUSG00000039959
TUBA8,ENSMODG00000018466,Tuba8,ENSMUSG00000030137
,ENSMODG00000027686,,
,ENSMODG00000048157,Rnf113a1,ENSMUSG00000036537
,ENSMODG00000048157,Rnf113a2,ENSMUSG00000098134
SCCPDH,ENSMODG00000006356,Sccpdh,ENSMUSG00000038936
,ENSMODG00000034185,,
,ENSMODG00000036973,L1td1,ENSMUSG00000087166
,ENSMODG00000044091,,
KCNAB1,ENSMODG00000015758,Kcnab1,ENSMUSG00000027827
,ENSMODG00000037350,,
,ENSMODG00000038099,,
EGFR,ENSMODG00000009033,Egfr,ENSMUSG00000020122
SLC13A2,ENSMODG00000019249,Slc13a2,ENSMUSG00000001095
,ENSMODG00000040804,,
AGBL5,ENSMODG00000015738,Agbl5,ENSMUSG00000029165
,ENSMODG00000039903,,
U6,ENSMODG00000040597,,
,ENSMODG00000028900,Map7d3,ENSMUSG00000067878
CASP8AP2,ENSMODG00000018180,Casp8ap2,ENSMUSG00000028282
COX5B,ENSMODG00000016060,Cox5b,ENSMUSG00000061518
